funding_event_id,announced_at,company_id,company,country,region,tech_category,round_type,amount_musd,valuation_musd,lead_investor,sentiment_score,trend_score,estimated_hiring_impact_pct,risk_indicator,innovation_score,adoption_score,source_reference
FND-900415,2025-03-19T00:00:00,CMP-074,KubeHarbor,Singapore,Asia,CloudFormation,Series A,35.0,714.76,Sequoia,0.116,25.53,7.58,moderate,64.08,36.93,https://funding.example.com/900415
FND-900416,2025-12-15T00:00:00,CMP-074,KubeHarbor,Singapore,Asia,AWS,Series A Extension,13.03,151.29,Corporate VC,0.051,61.93,2.13,moderate,65.5,61.7,https://funding.example.com/900416
FND-900417,2025-04-14T00:00:00,CMP-075,InfraMosaic,India,Asia,Google Cloud,Series A,18.47,258.73,General Catalyst,-0.058,38.69,2.77,moderate,64.15,48.89,https://funding.example.com/900417
FND-900418,2025-05-20T00:00:00,CMP-075,InfraMosaic,India,Asia,Google Cloud,Series A,18.01,143.66,Coatue,-0.21,41.28,3.94,moderate,60.54,53.54,https://funding.example.com/900418
FND-900419,2025-09-19T00:00:00,CMP-075,InfraMosaic,India,Asia,Google Cloud,Series A,20.61,564.11,SoftBank,0.047,35.27,2.33,moderate,64.52,47.4,https://funding.example.com/900419
FND-900420,2026-02-28T00:00:00,CMP-075,InfraMosaic,India,Asia,Google Cloud,Series A,10.78,273.32,Sequoia,-0.065,42.87,2.0,moderate,64.83,59.59,https://funding.example.com/900420
FND-900421,2025-06-02T00:00:00,CMP-076,EdgeStack Works,Japan,Asia,Azure,Series A,31.58,853.25,Sequoia,0.132,56.43,3.16,moderate,62.11,50.6,https://funding.example.com/900421
FND-900422,2025-08-06T00:00:00,CMP-076,EdgeStack Works,Japan,Asia,Kubernetes,Series A Extension,35.0,814.87,Sequoia,0.286,56.29,2.93,moderate,64.0,54.87,https://funding.example.com/900422
FND-900423,2025-08-21T00:00:00,CMP-076,EdgeStack Works,Japan,Asia,Docker,Series A,13.44,155.38,Accel,0.057,50.5,2.0,moderate,58.75,60.07,https://funding.example.com/900423
FND-900424,2025-12-29T00:00:00,CMP-076,EdgeStack Works,Japan,Asia,Docker,Series A,31.09,558.08,General Catalyst,0.026,56.19,5.55,moderate,58.33,74.89,https://funding.example.com/900424
FND-900425,2025-03-16T00:00:00,CMP-077,MobileForge Asia,Singapore,Asia,Swift iOS,Series A,35.0,386.79,Accel,-0.004,38.16,4.36,moderate,64.68,25.0,https://funding.example.com/900425
FND-900426,2025-09-19T00:00:00,CMP-077,MobileForge Asia,Singapore,Asia,Swift iOS,Series A,14.66,276.35,Lightspeed,0.032,31.52,2.13,moderate,67.85,35.26,https://funding.example.com/900426
FND-900427,2025-12-06T00:00:00,CMP-077,MobileForge Asia,Singapore,Asia,Kotlin Android,Series A,35.0,454.99,Corporate VC,0.125,38.31,6.33,moderate,67.18,37.13,https://funding.example.com/900427
FND-900428,2025-12-21T00:00:00,CMP-077,MobileForge Asia,Singapore,Asia,Ionic,Series A,13.74,244.02,Accel,-0.119,15.46,2.0,moderate,57.88,25.0,https://funding.example.com/900428
FND-900429,2025-03-20T00:00:00,CMP-078,FlutterNorth,Canada,North America,Ionic,Pre-Seed,4.51,41.05,Accel,-0.053,14.02,2.39,moderate,60.16,27.35,https://funding.example.com/900429
FND-900430,2025-09-13T00:00:00,CMP-078,FlutterNorth,Canada,North America,Ionic,Seed,2.19,54.99,Accel,0.121,9.63,2.0,moderate,63.99,25.0,https://funding.example.com/900430
FND-900431,2026-02-04T00:00:00,CMP-078,FlutterNorth,Canada,North America,Xamarin,Seed,5.19,51.07,Sequoia,-0.045,5.56,4.45,moderate,49.18,25.0,https://funding.example.com/900431
FND-900432,2026-04-18T00:00:00,CMP-078,FlutterNorth,Canada,North America,Kotlin Android,Seed,8.0,194.43,General Catalyst,0.115,31.6,3.95,moderate,69.23,40.16,https://funding.example.com/900432
FND-900433,2025-03-17T00:00:00,CMP-079,NativeSignal,United States,North America,React Native,Series B,48.49,342.18,Accel,-0.056,39.19,2.37,low,68.37,35.59,https://funding.example.com/900433
FND-900434,2025-06-13T00:00:00,CMP-079,NativeSignal,United States,North America,Xamarin,Series B Extension,47.91,969.81,Lightspeed,0.06,9.89,2.07,low,47.25,25.0,https://funding.example.com/900434
FND-900435,2025-07-17T00:00:00,CMP-079,NativeSignal,United States,North America,Ionic,Series B,25.0,432.24,Accel,-0.027,21.53,2.0,low,53.65,31.28,https://funding.example.com/900435
FND-900436,2025-11-25T00:00:00,CMP-079,NativeSignal,United States,North America,Flutter,Series B Extension,90.0,1278.72,Accel,0.151,38.66,3.97,low,81.57,31.72,https://funding.example.com/900436
FND-900437,2025-01-11T00:00:00,CMP-080,QAFlow Labs,India,Asia,TestNG,Series A,19.13,225.06,Accel,0.22,15.62,3.04,moderate,63.49,38.03,https://funding.example.com/900437
FND-900438,2025-03-11T00:00:00,CMP-080,QAFlow Labs,India,Asia,JUnit,Series A,29.49,598.02,Sequoia,0.284,30.83,3.2,moderate,57.15,37.92,https://funding.example.com/900438
FND-900439,2026-01-03T00:00:00,CMP-080,QAFlow Labs,India,Asia,Selenium,Series A,10.98,132.47,Corporate VC,0.209,34.75,2.0,moderate,58.59,46.55,https://funding.example.com/900439
FND-900440,2026-03-28T00:00:00,CMP-080,QAFlow Labs,India,Asia,Cypress,Series A,18.91,422.93,Sequoia,0.052,35.49,2.78,moderate,67.97,28.11,https://funding.example.com/900440
FND-900441,2025-07-18T00:00:00,CMP-081,TestPilot Cloud,United States,North America,JUnit,Series B,90.0,2437.7,Lightspeed,0.245,22.73,6.01,low,65.51,43.46,https://funding.example.com/900441
FND-900442,2025-11-02T00:00:00,CMP-081,TestPilot Cloud,United States,North America,TestNG,Series B,25.0,243.4,Lightspeed,-0.001,18.96,2.0,low,57.63,38.2,https://funding.example.com/900442
FND-900443,2026-02-11T00:00:00,CMP-081,TestPilot Cloud,United States,North America,Vitest,Series B,59.85,736.76,Lightspeed,0.196,23.83,2.0,low,91.94,25.0,https://funding.example.com/900443
FND-900444,2026-03-02T00:00:00,CMP-081,TestPilot Cloud,United States,North America,Cypress,Series B,80.93,839.35,SoftBank,0.051,38.93,4.56,low,71.63,28.65,https://funding.example.com/900444
FND-900445,2025-06-04T00:00:00,CMP-082,VitestWorks,France,Europe,Vitest,Pre-Seed,4.94,72.73,Coatue,0.399,27.61,2.31,moderate,85.61,25.0,https://funding.example.com/900445
FND-900446,2025-06-12T00:00:00,CMP-082,VitestWorks,France,Europe,Vitest,Seed,4.13,92.6,Lightspeed,0.059,29.16,2.02,moderate,90.74,25.0,https://funding.example.com/900446
FND-900447,2025-07-16T00:00:00,CMP-082,VitestWorks,France,Europe,JUnit,Pre-Seed,4.25,39.85,General Catalyst,0.087,27.61,3.16,moderate,58.71,39.47,https://funding.example.com/900447
FND-900448,2026-03-01T00:00:00,CMP-082,VitestWorks,France,Europe,Vitest,Seed,8.0,58.66,General Catalyst,0.03,20.42,2.96,moderate,90.08,25.0,https://funding.example.com/900448
FND-900449,2025-03-27T00:00:00,CMP-083,PipelineFoundry,United States,North America,GitHub Actions,Series B Extension,79.2,716.67,Accel,0.328,41.21,2.85,low,84.56,29.96,https://funding.example.com/900449
FND-900450,2025-08-02T00:00:00,CMP-083,PipelineFoundry,United States,North America,GitHub Actions,Series B,38.79,410.69,General Catalyst,-0.06,42.41,2.0,low,83.96,31.42,https://funding.example.com/900450
FND-900451,2025-10-28T00:00:00,CMP-083,PipelineFoundry,United States,North America,GitHub Actions,Series B,53.56,644.11,Lightspeed,0.092,45.92,3.39,low,86.09,35.1,https://funding.example.com/900451
FND-900452,2026-01-29T00:00:00,CMP-083,PipelineFoundry,United States,North America,GitLab CI/CD,Series B Extension,87.39,1629.36,Sequoia,-0.204,33.72,2.32,low,72.5,43.83,https://funding.example.com/900452
FND-900453,2025-05-02T00:00:00,CMP-084,ObservaCloud,Germany,Europe,GitHub Actions,Series A,19.45,466.06,General Catalyst,0.201,46.5,2.01,moderate,85.52,35.48,https://funding.example.com/900453
FND-900454,2025-06-12T00:00:00,CMP-084,ObservaCloud,Germany,Europe,GitHub Actions,Series A,20.43,507.49,General Catalyst,0.038,55.47,2.0,moderate,85.55,30.94,https://funding.example.com/900454
FND-900455,2025-06-19T00:00:00,CMP-084,ObservaCloud,Germany,Europe,Jenkins,Series A,35.0,801.02,SoftBank,-0.005,30.75,7.27,moderate,62.96,42.8,https://funding.example.com/900455
FND-900456,2025-09-06T00:00:00,CMP-084,ObservaCloud,Germany,Europe,Jenkins,Series A,35.0,905.48,SoftBank,0.055,33.78,5.5,moderate,59.19,45.51,https://funding.example.com/900456
FND-900457,2025-06-26T00:00:00,CMP-085,GitOpsGarden,United Kingdom,Europe,ArgoCD,Seed,5.56,153.04,Accel,0.235,35.53,4.62,moderate,73.98,31.23,https://funding.example.com/900457
FND-900458,2025-12-05T00:00:00,CMP-085,GitOpsGarden,United Kingdom,Europe,Prometheus,Seed,4.49,67.04,Coatue,0.187,43.22,3.59,moderate,69.61,31.72,https://funding.example.com/900458
FND-900459,2026-01-05T00:00:00,CMP-085,GitOpsGarden,United Kingdom,Europe,Prometheus,Strategic Seed,3.83,50.25,SoftBank,0.02,43.42,2.0,moderate,68.09,35.76,https://funding.example.com/900459
FND-900460,2026-04-14T00:00:00,CMP-085,GitOpsGarden,United Kingdom,Europe,GitLab CI/CD,Seed,8.0,87.12,Accel,0.139,33.55,3.49,moderate,71.47,43.41,https://funding.example.com/900460
FND-900461,2025-02-20T00:00:00,CMP-086,StreamForge,United States,North America,Apache Kafka,Series B,90.0,1120.92,Sequoia,0.06,50.22,5.46,low,71.36,43.19,https://funding.example.com/900461
FND-900462,2025-07-31T00:00:00,CMP-086,StreamForge,United States,North America,RabbitMQ,Series B Extension,60.81,1492.61,Accel,-0.103,26.07,2.0,low,58.48,40.49,https://funding.example.com/900462
FND-900463,2025-08-03T00:00:00,CMP-086,StreamForge,United States,North America,Redis Streams,Series B,90.0,2304.79,General Catalyst,0.221,23.49,4.9,low,75.96,25.0,https://funding.example.com/900463
FND-900464,2026-04-15T00:00:00,CMP-086,StreamForge,United States,North America,Apache Kafka,Series B,58.85,826.02,SoftBank,0.057,37.8,2.6,low,64.2,48.99,https://funding.example.com/900464
FND-900465,2025-04-03T00:00:00,CMP-087,NATSWorks,Canada,North America,Apache Kafka,Series A,18.11,202.98,Accel,0.016,40.68,3.0,moderate,64.01,39.35,https://funding.example.com/900465
FND-900466,2026-01-30T00:00:00,CMP-087,NATSWorks,Canada,North America,Apache Pulsar,Series A Extension,21.11,340.88,Sequoia,0.04,21.6,2.11,moderate,71.75,25.0,https://funding.example.com/900466
FND-900467,2026-02-23T00:00:00,CMP-087,NATSWorks,Canada,North America,RabbitMQ,Series A,26.08,319.81,Coatue,-0.021,29.08,4.13,moderate,59.93,40.67,https://funding.example.com/900467
FND-900468,2026-03-14T00:00:00,CMP-087,NATSWorks,Canada,North America,RabbitMQ,Series A,24.65,523.3,Accel,-0.042,21.19,3.35,moderate,63.82,41.38,https://funding.example.com/900468
FND-900469,2025-02-28T00:00:00,CMP-088,QueueVista,India,Asia,Apache Pulsar,Series A,14.5,224.37,Sequoia,0.117,29.02,3.12,moderate,72.86,25.0,https://funding.example.com/900469
FND-900470,2025-05-10T00:00:00,CMP-088,QueueVista,India,Asia,NATS,Series A,35.0,578.19,Lightspeed,0.344,30.72,5.86,moderate,80.08,25.0,https://funding.example.com/900470
FND-900471,2025-08-14T00:00:00,CMP-088,QueueVista,India,Asia,Apache Pulsar,Series A,25.47,407.6,Lightspeed,0.207,30.54,5.38,moderate,71.03,25.0,https://funding.example.com/900471
FND-900472,2026-03-31T00:00:00,CMP-088,QueueVista,India,Asia,RabbitMQ,Series A,12.81,93.76,General Catalyst,-0.112,30.08,2.15,moderate,64.91,38.44,https://funding.example.com/900472
FND-900473,2025-03-09T00:00:00,CMP-089,IdentityMesh,United States,North America,Zero-Trust Security,Series B,34.41,668.42,SoftBank,-0.038,37.31,2.0,low,86.01,26.31,https://funding.example.com/900473
FND-900474,2025-04-13T00:00:00,CMP-089,IdentityMesh,United States,North America,JWT,Series B,53.81,1025.49,Corporate VC,0.058,34.11,3.08,low,63.38,27.08,https://funding.example.com/900474
FND-900475,2025-09-13T00:00:00,CMP-089,IdentityMesh,United States,North America,Zero-Trust Security,Series B Extension,90.0,1053.65,Sequoia,0.199,37.16,2.62,low,93.87,26.75,https://funding.example.com/900475
FND-900476,2025-09-27T00:00:00,CMP-089,IdentityMesh,United States,North America,JWT,Series B,46.24,719.03,Lightspeed,-0.071,35.96,3.21,low,64.16,25.0,https://funding.example.com/900476
FND-900477,2025-01-16T00:00:00,CMP-090,ZeroTrustOps,United States,North America,JWT,Series A,35.0,883.23,Accel,0.169,28.2,3.94,moderate,62.94,27.16,https://funding.example.com/900477
FND-900478,2025-07-07T00:00:00,CMP-090,ZeroTrustOps,United States,North America,OWASP Security,Series A,35.0,919.08,SoftBank,0.135,37.19,7.5,moderate,71.65,26.07,https://funding.example.com/900478
FND-900479,2025-11-08T00:00:00,CMP-090,ZeroTrustOps,United States,North America,OWASP Security,Series A,35.0,470.02,Corporate VC,0.141,32.49,4.65,moderate,72.17,31.42,https://funding.example.com/900479
FND-900480,2026-03-18T00:00:00,CMP-090,ZeroTrustOps,United States,North America,OAuth 2.0 / OpenID Connect,Series A Extension,9.78,146.6,Lightspeed,-0.137,40.41,2.06,moderate,64.74,52.2,https://funding.example.com/900480
FND-900481,2025-02-28T00:00:00,CMP-091,VaultBridge,Germany,Europe,Zero-Trust Security,Seed,8.0,212.36,SoftBank,0.168,35.81,6.75,moderate,85.95,25.0,https://funding.example.com/900481
FND-900482,2025-04-28T00:00:00,CMP-091,VaultBridge,Germany,Europe,SAML,Pre-Seed,4.29,30.88,Lightspeed,-0.086,18.69,3.36,moderate,60.94,30.52,https://funding.example.com/900482
FND-900483,2025-12-26T00:00:00,CMP-091,VaultBridge,Germany,Europe,Zero-Trust Security,Seed,3.44,41.41,Sequoia,0.184,42.38,2.0,moderate,90.02,25.0,https://funding.example.com/900483
FND-900484,2026-01-29T00:00:00,CMP-091,VaultBridge,Germany,Europe,Zero-Trust Security,Strategic Seed,8.0,141.03,SoftBank,0.006,32.92,6.51,moderate,88.29,25.0,https://funding.example.com/900484
FND-900485,2025-06-20T00:00:00,CMP-092,DesignOps Studio,United Kingdom,Europe,Material Design,Series A Extension,35.0,486.7,Corporate VC,-0.025,25.06,4.78,moderate,66.0,43.97,https://funding.example.com/900485
FND-900486,2025-11-13T00:00:00,CMP-092,DesignOps Studio,United Kingdom,Europe,Tailwind CSS,Series A,35.0,770.32,Corporate VC,-0.14,44.87,4.46,moderate,88.55,25.0,https://funding.example.com/900486
FND-900487,2026-01-15T00:00:00,CMP-092,DesignOps Studio,United Kingdom,Europe,Material Design,Series A,30.7,424.06,Sequoia,0.106,28.67,6.28,moderate,61.05,44.72,https://funding.example.com/900487
FND-900488,2026-02-13T00:00:00,CMP-092,DesignOps Studio,United Kingdom,Europe,Material Design,Series A,12.39,178.02,Lightspeed,0.03,30.51,2.0,moderate,63.7,43.67,https://funding.example.com/900488
FND-900489,2025-03-25T00:00:00,CMP-093,A11yWorks,Canada,North America,Bootstrap,Seed,5.55,63.0,General Catalyst,-0.133,29.13,4.43,moderate,57.42,47.1,https://funding.example.com/900489
FND-900490,2025-10-10T00:00:00,CMP-093,A11yWorks,Canada,North America,Tailwind CSS,Strategic Seed,5.26,52.4,Lightspeed,-0.089,39.84,4.12,moderate,87.68,25.0,https://funding.example.com/900490
FND-900491,2025-10-18T00:00:00,CMP-093,A11yWorks,Canada,North America,Material Design,Pre-Seed,2.89,75.34,Coatue,-0.047,23.11,2.0,moderate,68.93,48.86,https://funding.example.com/900491
FND-900492,2025-12-12T00:00:00,CMP-093,A11yWorks,Canada,North America,Material Design,Seed,5.55,108.03,Corporate VC,-0.023,34.28,2.83,moderate,65.95,41.76,https://funding.example.com/900492
FND-900493,2025-03-16T00:00:00,CMP-094,TailwindCraft,India,Asia,Storybook,Series A,17.99,501.1,Accel,0.053,35.93,2.62,moderate,71.55,36.29,https://funding.example.com/900493
FND-900494,2025-08-30T00:00:00,CMP-094,TailwindCraft,India,Asia,Storybook,Series A,28.63,442.0,Sequoia,0.09,35.89,2.47,moderate,70.21,30.18,https://funding.example.com/900494
FND-900495,2025-09-20T00:00:00,CMP-094,TailwindCraft,India,Asia,Storybook,Series A,26.81,206.18,SoftBank,0.371,32.57,3.6,moderate,71.53,25.63,https://funding.example.com/900495
FND-900496,2026-01-31T00:00:00,CMP-094,TailwindCraft,India,Asia,Material Design,Series A,16.03,151.23,Coatue,-0.002,38.64,3.37,moderate,63.4,39.06,https://funding.example.com/900496
FND-900497,2025-01-05T00:00:00,CMP-095,WasmForge,United States,North America,Blockchain Dev,Series A Extension,14.62,215.94,Accel,-0.041,33.2,2.0,moderate,75.06,25.0,https://funding.example.com/900497
FND-900498,2025-02-01T00:00:00,CMP-095,WasmForge,United States,North America,API-First Development,Series A,20.11,217.96,Lightspeed,0.123,34.25,2.32,moderate,73.6,28.97,https://funding.example.com/900498
FND-900499,2025-05-06T00:00:00,CMP-095,WasmForge,United States,North America,Low-Code/No-Code,Series A,31.27,532.11,SoftBank,-0.158,35.06,3.44,moderate,90.78,25.0,https://funding.example.com/900499
FND-900500,2025-11-25T00:00:00,CMP-095,WasmForge,United States,North America,Low-Code/No-Code,Series A Extension,23.01,176.86,SoftBank,0.189,30.95,3.66,moderate,90.76,25.0,https://funding.example.com/900500
FND-900501,2025-01-01T00:00:00,CMP-096,QuantumPilot,United States,North America,Blockchain Dev,Strategic Seed,3.43,65.08,Sequoia,-0.086,34.21,2.25,moderate,70.15,25.0,https://funding.example.com/900501
FND-900502,2025-02-17T00:00:00,CMP-096,QuantumPilot,United States,North America,Blockchain Dev,Pre-Seed,2.61,62.31,Coatue,0.066,29.77,2.0,moderate,76.84,27.75,https://funding.example.com/900502
FND-900503,2025-05-09T00:00:00,CMP-096,QuantumPilot,United States,North America,Quantum Computing,Strategic Seed,4.5,36.75,General Catalyst,-0.022,22.03,3.88,moderate,95.48,25.0,https://funding.example.com/900503
FND-900504,2026-02-04T00:00:00,CMP-096,QuantumPilot,United States,North America,WebAssembly,Seed,3.26,83.62,SoftBank,0.218,33.46,2.0,moderate,98.22,25.0,https://funding.example.com/900504
FND-900505,2025-01-12T00:00:00,CMP-097,XRFoundry,Japan,Asia,WebAssembly,Series A,26.04,417.08,Lightspeed,0.125,38.65,4.02,moderate,97.01,25.0,https://funding.example.com/900505
FND-900506,2025-01-31T00:00:00,CMP-097,XRFoundry,Japan,Asia,AR/VR Development,Series A,18.24,250.54,General Catalyst,-0.05,27.07,2.65,moderate,75.64,27.67,https://funding.example.com/900506
FND-900507,2025-02-24T00:00:00,CMP-097,XRFoundry,Japan,Asia,WebAssembly,Series A,35.0,386.11,General Catalyst,0.256,26.43,4.16,moderate,96.78,25.0,https://funding.example.com/900507
FND-900508,2025-03-06T00:00:00,CMP-097,XRFoundry,Japan,Asia,WebAssembly,Series A,9.71,70.96,SoftBank,0.06,45.48,2.0,moderate,93.05,25.0,https://funding.example.com/900508
FND-900509,2025-07-05T00:00:00,CMP-098,IoTMesh Labs,China,Asia,AR/VR Development,Series B,63.62,746.89,Coatue,0.081,29.24,2.0,low,80.63,25.23,https://funding.example.com/900509
FND-900510,2025-09-26T00:00:00,CMP-098,IoTMesh Labs,China,Asia,Blockchain Dev,Series B,37.99,777.64,Accel,-0.019,23.86,2.0,low,77.12,30.98,https://funding.example.com/900510
FND-900511,2026-02-20T00:00:00,CMP-098,IoTMesh Labs,China,Asia,Blockchain Dev,Series B,39.22,881.88,Coatue,0.135,35.61,2.42,low,76.21,34.08,https://funding.example.com/900511
FND-900512,2026-02-24T00:00:00,CMP-098,IoTMesh Labs,China,Asia,Quantum Computing,Series B,26.36,197.22,SoftBank,0.018,18.83,2.0,low,97.29,25.0,https://funding.example.com/900512
FND-900513,2025-01-20T00:00:00,CMP-099,EdgeNova Systems,Singapore,Asia,AR/VR Development,Series B Extension,90.0,1581.08,Corporate VC,0.16,27.06,2.21,low,78.23,25.0,https://funding.example.com/900513
FND-900514,2025-06-26T00:00:00,CMP-099,EdgeNova Systems,Singapore,Asia,AR/VR Development,Series B Extension,52.24,929.09,Sequoia,0.113,31.08,2.23,low,78.06,27.76,https://funding.example.com/900514
FND-900515,2025-09-17T00:00:00,CMP-099,EdgeNova Systems,Singapore,Asia,Edge Computing,Series B,35.3,321.33,SoftBank,0.148,40.14,2.0,low,92.71,25.0,https://funding.example.com/900515
FND-900516,2026-04-17T00:00:00,CMP-099,EdgeNova Systems,Singapore,Asia,AR/VR Development,Series B Extension,54.03,1225.63,Coatue,0.004,29.62,2.62,low,77.98,30.27,https://funding.example.com/900516
FND-900517,2025-07-30T00:00:00,CMP-100,NoCodeOps,United States,North America,IoT Development,Series A,22.45,376.64,Coatue,0.187,34.61,2.56,moderate,77.33,25.0,https://funding.example.com/900517
FND-900518,2025-08-18T00:00:00,CMP-100,NoCodeOps,United States,North America,Serverless Architecture,Series A Extension,9.18,155.43,General Catalyst,-0.005,38.5,2.0,moderate,68.84,35.03,https://funding.example.com/900518
FND-900519,2025-10-08T00:00:00,CMP-100,NoCodeOps,United States,North America,IoT Development,Series A Extension,19.38,293.34,SoftBank,0.159,29.45,2.0,moderate,73.82,28.28,https://funding.example.com/900519
FND-900520,2026-01-12T00:00:00,CMP-100,NoCodeOps,United States,North America,Edge Computing,Series A Extension,31.56,601.32,Accel,-0.092,29.44,6.51,moderate,85.94,26.54,https://funding.example.com/900520
FND-900521,2025-03-16T00:00:00,CMP-101,ModelSignal,United States,North America,Transformers,Series B,33.69,713.48,Sequoia,0.183,50.3,2.37,low,84.99,36.28,https://funding.example.com/900521
FND-900522,2025-09-27T00:00:00,CMP-101,ModelSignal,United States,North America,LangChain,Series B,68.57,1693.88,Sequoia,-0.071,43.63,2.1,low,92.29,25.0,https://funding.example.com/900522
FND-900523,2025-10-01T00:00:00,CMP-101,ModelSignal,United States,North America,TensorFlow,Series B,90.0,676.0,Accel,-0.043,41.48,6.46,low,63.66,50.95,https://funding.example.com/900523
FND-900524,2025-11-12T00:00:00,CMP-101,ModelSignal,United States,North America,Transformers,Series B Extension,45.46,432.02,Accel,0.325,52.07,2.84,low,85.32,34.99,https://funding.example.com/900524
FND-900525,2025-02-19T00:00:00,CMP-102,TorchServeOps,Canada,North America,LangChain,Series A,18.67,249.42,SoftBank,0.177,45.05,3.8,moderate,94.38,25.0,https://funding.example.com/900525
FND-900526,2025-11-13T00:00:00,CMP-102,TorchServeOps,Canada,North America,PyTorch,Series A,35.0,951.6,Coatue,-0.122,49.06,5.81,moderate,73.15,39.47,https://funding.example.com/900526
FND-900527,2025-12-17T00:00:00,CMP-102,TorchServeOps,Canada,North America,Transformers,Series A,35.0,901.9,Lightspeed,0.296,53.36,6.15,moderate,89.66,48.29,https://funding.example.com/900527
FND-900528,2026-04-17T00:00:00,CMP-102,TorchServeOps,Canada,North America,PyTorch,Series A,13.65,199.18,Lightspeed,0.225,44.44,2.39,moderate,79.22,51.98,https://funding.example.com/900528
FND-900529,2025-02-03T00:00:00,CMP-103,PromptOps Labs,United Kingdom,Europe,PyTorch,Pre-Seed,5.44,122.11,Accel,0.386,48.92,4.48,moderate,74.77,43.64,https://funding.example.com/900529
FND-900530,2025-03-07T00:00:00,CMP-103,PromptOps Labs,United Kingdom,Europe,Transformers,Strategic Seed,6.38,56.96,SoftBank,0.034,49.31,2.0,moderate,87.06,33.8,https://funding.example.com/900530
FND-900531,2025-11-26T00:00:00,CMP-103,PromptOps Labs,United Kingdom,Europe,Transformers,Seed,5.18,133.19,General Catalyst,0.279,55.93,2.63,moderate,86.41,35.76,https://funding.example.com/900531
FND-900532,2026-02-23T00:00:00,CMP-103,PromptOps Labs,United Kingdom,Europe,LangChain,Pre-Seed,4.89,57.63,Lightspeed,0.069,41.38,2.64,moderate,94.06,28.64,https://funding.example.com/900532
FND-900533,2025-04-17T00:00:00,CMP-104,PolarsBench,Germany,Europe,Spark,Pre-Seed,3.99,29.35,Lightspeed,-0.145,37.16,2.0,moderate,61.6,33.46,https://funding.example.com/900533
FND-900534,2025-06-10T00:00:00,CMP-104,PolarsBench,Germany,Europe,Spark,Seed,6.18,140.14,Corporate VC,-0.045,39.13,5.27,moderate,64.18,31.24,https://funding.example.com/900534
FND-900535,2026-02-04T00:00:00,CMP-104,PolarsBench,Germany,Europe,Polars,Seed,4.22,29.88,Accel,0.086,25.47,2.72,moderate,91.47,25.0,https://funding.example.com/900535
FND-900536,2026-04-28T00:00:00,CMP-104,PolarsBench,Germany,Europe,Pandas,Seed,5.24,90.19,Sequoia,0.076,45.93,4.62,moderate,64.72,47.49,https://funding.example.com/900536
FND-900537,2025-04-29T00:00:00,CMP-105,NotebookOps,India,Asia,Polars,Series A,35.0,909.58,SoftBank,0.042,23.37,6.2,moderate,92.38,25.0,https://funding.example.com/900537
FND-900538,2025-07-25T00:00:00,CMP-105,NotebookOps,India,Asia,Polars,Series A,11.86,251.13,Accel,0.181,31.94,2.56,moderate,89.92,25.0,https://funding.example.com/900538
FND-900539,2025-10-07T00:00:00,CMP-105,NotebookOps,India,Asia,Pandas,Series A,14.96,287.47,Sequoia,-0.033,48.3,3.19,moderate,67.7,48.19,https://funding.example.com/900539
FND-900540,2025-10-31T00:00:00,CMP-105,NotebookOps,India,Asia,Pandas,Series A,12.91,183.43,Accel,-0.051,43.45,2.0,moderate,65.39,37.25,https://funding.example.com/900540
FND-900541,2025-06-27T00:00:00,CMP-106,CommerceMesh,United States,North America,Shopify,Series B,37.32,957.84,Lightspeed,0.006,36.08,2.0,low,71.37,36.56,https://funding.example.com/900541
FND-900542,2025-07-07T00:00:00,CMP-106,CommerceMesh,United States,North America,WordPress,Series B Extension,57.38,1087.69,Accel,-0.161,32.08,2.06,low,53.42,43.32,https://funding.example.com/900542
FND-900543,2025-07-14T00:00:00,CMP-106,CommerceMesh,United States,North America,Shopify,Series B,90.0,2234.4,Accel,0.108,42.57,3.54,low,69.18,32.98,https://funding.example.com/900543
FND-900544,2026-02-04T00:00:00,CMP-106,CommerceMesh,United States,North America,Shopify,Series B,90.0,938.55,Corporate VC,-0.13,35.56,2.69,low,65.57,35.02,https://funding.example.com/900544
FND-900545,2025-07-04T00:00:00,CMP-107,HeadlessWorks,France,Europe,WordPress,Series A,13.28,224.43,Coatue,0.262,32.74,2.01,moderate,54.91,42.7,https://funding.example.com/900545
FND-900546,2025-10-21T00:00:00,CMP-107,HeadlessWorks,France,Europe,WordPress,Series A,13.39,374.88,Corporate VC,-0.152,31.91,2.83,moderate,57.34,49.62,https://funding.example.com/900546
FND-900547,2026-04-19T00:00:00,CMP-107,HeadlessWorks,France,Europe,Shopify,Series A,22.77,394.1,General Catalyst,-0.038,25.54,3.84,moderate,72.32,34.98,https://funding.example.com/900547
FND-900548,2026-04-24T00:00:00,CMP-107,HeadlessWorks,France,Europe,Drupal,Series A,10.86,250.54,Corporate VC,-0.083,12.97,2.2,moderate,57.93,30.49,https://funding.example.com/900548
FND-900549,2025-08-07T00:00:00,CMP-108,LegacyCMS Rescue,United Kingdom,Europe,Shopify,Seed,5.73,118.62,Sequoia,0.176,28.69,2.26,moderate,69.62,29.89,https://funding.example.com/900549
FND-900550,2025-09-07T00:00:00,CMP-108,LegacyCMS Rescue,United Kingdom,Europe,Shopify,Seed,4.45,58.01,Coatue,0.093,26.17,2.02,moderate,70.23,40.49,https://funding.example.com/900550
